Zaman,SuSeviyesi,Yangin,Pompa
2025-12-12 20:08:52,21.95,0,0
2025-12-12 20:09:52,21.45,0,0
2025-12-12 20:10:52,21.09,0,0
2025-12-12 20:11:52,20.75,0,0
2025-12-12 20:12:52,20.37,0,0
2025-12-12 20:13:52,20.2,0,0
2025-12-12 20:14:52,19.79,0,0
2025-12-12 20:15:52,19.47,0,0
2025-12-12 20:16:52,19.39,0,0
2025-12-12 20:17:52,19.11,0,0
2025-12-12 20:18:52,19.2,0,0
2025-12-12 20:19:52,18.8,0,0
2025-12-12 20:20:52,18.6,0,0
2025-12-12 20:21:52,18.27,0,0
2025-12-12 20:22:52,18.08,0,0
2025-12-12 20:23:52,17.97,0,0
2025-12-12 20:24:52,17.53,0,0
2025-12-12 20:25:52,17.29,0,0
2025-12-12 20:26:52,17.25,0,0
2025-12-12 20:27:52,16.87,0,0
2025-12-12 20:28:52,16.52,0,0
2025-12-12 20:29:52,16.42,0,0
2025-12-12 20:30:52,16.02,0,0
2025-12-12 20:31:52,15.57,0,0
2025-12-12 20:32:52,15.28,0,0
2025-12-12 20:33:52,14.79,0,0
2025-12-12 20:34:52,14.86,0,0
2025-12-12 20:35:52,14.6,0,0
2025-12-12 20:36:52,14.36,0,0
2025-12-12 20:37:52,14.06,0,0
2025-12-12 20:38:52,13.74,0,0
2025-12-12 20:39:52,13.39,0,0
2025-12-12 20:40:52,13.42,0,0
2025-12-12 20:41:52,13.02,0,0
2025-12-12 20:42:52,12.8,0,0
2025-12-12 20:43:52,12.41,0,0
2025-12-12 20:44:52,12.0,0,0
2025-12-12 20:45:52,11.93,0,0
2025-12-12 20:46:52,11.64,0,0
2025-12-12 20:47:52,11.2,0,0
2025-12-12 20:48:52,10.8,0,0
2025-12-12 20:49:52,10.72,0,0
2025-12-12 20:50:52,10.69,0,0
2025-12-12 20:51:52,10.65,0,0
2025-12-12 20:52:52,10.26,0,0
2025-12-12 20:53:52,10.13,0,0
2025-12-12 20:54:52,10.02,0,0
2025-12-12 20:55:52,10.09,0,0
2025-12-12 20:56:52,90.0,0,0
2025-12-12 20:57:52,89.57,0,0
2025-12-12 20:58:52,89.14,0,0
2025-12-12 20:59:52,88.82,0,0
2025-12-12 21:00:52,88.49,0,0
2025-12-12 21:01:52,88.38,0,0
2025-12-12 21:02:52,88.3,0,0
2025-12-12 21:03:52,88.04,0,0
2025-12-12 21:04:52,87.7,0,0
2025-12-12 21:05:52,87.57,0,0
2025-12-12 21:06:52,87.17,0,0
2025-12-12 21:07:52,87.02,0,0
2025-12-12 21:08:52,86.55,0,0
2025-12-12 21:09:52,86.08,0,0
2025-12-12 21:10:52,86.17,0,0
2025-12-12 21:11:52,85.8,0,0
2025-12-12 21:12:52,85.84,0,0
2025-12-12 21:13:52,85.89,0,0
2025-12-12 21:14:52,85.71,0,0
2025-12-12 21:15:52,85.31,0,0
2025-12-12 21:16:52,85.08,0,0
2025-12-12 21:17:52,84.83,0,0
2025-12-12 21:18:52,84.43,0,0
2025-12-12 21:19:52,84.36,0,0
2025-12-12 21:20:52,84.18,0,0
2025-12-12 21:21:52,83.98,0,0
2025-12-12 21:22:52,83.55,0,0
2025-12-12 21:23:52,83.17,0,0
2025-12-12 21:24:52,83.21,0,0
2025-12-12 21:25:52,83.07,0,0
2025-12-12 21:26:52,82.65,0,0
2025-12-12 21:27:52,82.29,0,0
2025-12-12 21:28:52,81.86,0,0
2025-12-12 21:29:52,81.9,0,0
2025-12-12 21:30:52,81.54,0,0
2025-12-12 21:31:52,81.09,0,0
2025-12-12 21:32:52,80.63,0,0
2025-12-12 21:33:52,80.56,0,0
2025-12-12 21:34:52,80.44,0,0
2025-12-12 21:35:52,80.41,0,0
2025-12-12 21:36:52,80.34,0,0
2025-12-12 21:37:52,80.44,0,0
2025-12-12 21:38:52,80.25,0,0
2025-12-12 21:39:52,80.11,0,0
2025-12-12 21:40:52,79.96,0,0
2025-12-12 21:41:52,79.57,0,0
2025-12-12 21:42:52,79.45,0,0
2025-12-12 21:43:52,79.27,0,0
2025-12-12 21:44:52,79.2,0,0
2025-12-12 21:45:52,78.81,0,0
2025-12-12 21:46:52,78.36,0,0
2025-12-12 21:47:52,77.95,0,0
2025-12-12 21:48:52,77.49,0,0
2025-12-12 21:49:52,77.09,0,0
2025-12-12 21:50:52,76.81,0,0
2025-12-12 21:51:52,76.66,0,0
2025-12-12 21:52:52,76.19,0,0
2025-12-12 21:53:52,75.96,0,0
2025-12-12 21:54:52,75.93,0,0
2025-12-12 21:55:52,75.88,0,0
2025-12-12 21:56:52,75.63,0,0
2025-12-12 21:57:52,75.4,0,0
2025-12-12 21:58:52,75.38,0,0
2025-12-12 21:59:52,75.16,0,0
2025-12-12 22:00:52,74.93,0,0
2025-12-12 22:01:52,74.59,0,0
2025-12-12 22:02:52,74.53,0,0
2025-12-12 22:03:52,74.59,0,0
2025-12-12 22:04:52,74.25,0,0
2025-12-12 22:05:52,74.2,0,0
2025-12-12 22:06:52,74.18,0,0
2025-12-12 22:07:52,74.19,0,0
2025-12-12 22:08:52,74.01,0,0
2025-12-12 22:09:52,74.1,0,0
2025-12-12 22:10:52,73.71,0,0
2025-12-12 22:11:52,73.75,0,0
2025-12-12 22:12:52,73.42,0,0
2025-12-12 22:13:52,73.49,0,0
2025-12-12 22:14:52,73.38,0,0
2025-12-12 22:15:52,73.48,0,0
2025-12-12 22:16:52,73.41,0,0
2025-12-12 22:17:52,72.96,0,0
2025-12-12 22:18:52,72.91,0,0
2025-12-12 22:19:52,72.69,0,0
2025-12-12 22:20:52,72.3,0,0
2025-12-12 22:21:52,72.0,0,0
2025-12-12 22:22:52,72.03,0,0
2025-12-12 22:23:52,72.06,0,0
2025-12-12 22:24:52,72.11,0,0
2025-12-12 22:25:52,71.74,0,0
2025-12-12 22:26:52,71.78,0,0
2025-12-12 22:27:52,71.84,0,0
2025-12-12 22:28:52,71.81,0,0
2025-12-12 22:29:52,71.77,0,0
2025-12-12 22:30:52,71.55,0,0
2025-12-12 22:31:52,71.5,0,0
2025-12-12 22:32:52,71.03,0,0
2025-12-12 22:33:52,71.09,0,0
2025-12-12 22:34:52,70.84,0,0
2025-12-12 22:35:52,70.62,0,0
2025-12-12 22:36:52,70.54,0,0
2025-12-12 22:37:52,70.37,0,0
2025-12-12 22:38:52,69.94,0,0
2025-12-12 22:39:52,69.85,0,0
2025-12-12 22:40:52,69.69,0,0
2025-12-12 22:41:52,69.24,0,0
2025-12-12 22:42:52,69.23,0,0
2025-12-12 22:43:52,69.01,0,0
2025-12-12 22:44:52,68.9,0,0
2025-12-12 22:45:52,68.55,0,0
2025-12-12 22:46:52,68.06,0,0
2025-12-12 22:47:52,67.62,0,0
2025-12-12 22:48:52,67.66,0,0
2025-12-12 22:49:52,67.51,0,0
2025-12-12 22:50:52,67.31,0,0
2025-12-12 22:51:52,67.1,0,0
2025-12-12 22:52:52,66.71,0,0
2025-12-12 22:53:52,66.8,0,0
2025-12-12 22:54:52,66.8,0,0
2025-12-12 22:55:52,66.76,0,0
2025-12-12 22:56:52,66.79,0,0
2025-12-12 22:57:52,66.52,0,0
2025-12-12 22:58:52,66.41,0,0
2025-12-12 22:59:52,66.13,0,0
2025-12-12 23:00:52,66.09,0,0
2025-12-12 23:01:52,66.13,0,0
2025-12-12 23:02:52,66.17,0,0
2025-12-12 23:03:52,66.09,0,0
2025-12-12 23:04:52,66.12,0,0
2025-12-12 23:05:52,66.1,0,0
2025-12-12 23:06:52,66.05,0,0
2025-12-12 23:07:52,66.01,0,0
2025-12-12 23:08:52,66.01,0,0
2025-12-12 23:09:52,65.95,0,0
2025-12-12 23:10:52,65.98,0,0
2025-12-12 23:11:52,65.89,0,0
2025-12-12 23:12:52,65.92,0,0
2025-12-12 23:13:52,65.88,0,0
2025-12-12 23:14:52,65.87,0,0
2025-12-12 23:15:52,65.87,0,0
2025-12-12 23:16:52,65.79,0,0
2025-12-12 23:17:52,65.82,0,0
2025-12-12 23:18:52,65.8,0,0
2025-12-12 23:19:52,65.84,0,0
2025-12-12 23:20:52,65.79,0,0
2025-12-12 23:21:52,65.79,0,0
2025-12-12 23:22:52,65.72,0,0
2025-12-12 23:23:52,65.77,0,0
2025-12-12 23:24:52,65.69,0,0
2025-12-12 23:25:52,65.6,0,0
2025-12-12 23:26:52,65.52,0,0
2025-12-12 23:27:52,65.44,0,0
2025-12-12 23:28:52,65.49,0,0
2025-12-12 23:29:52,65.4,0,0
2025-12-12 23:30:52,65.31,0,0
2025-12-12 23:31:52,65.24,0,0
2025-12-12 23:32:52,65.21,0,0
2025-12-12 23:33:52,65.19,0,0
2025-12-12 23:34:52,65.16,0,0
2025-12-12 23:35:52,65.15,0,0
2025-12-12 23:36:52,65.15,0,0
2025-12-12 23:37:52,65.11,0,0
2025-12-12 23:38:52,65.09,0,0
2025-12-12 23:39:52,65.06,0,0
2025-12-12 23:40:52,65.09,0,0
2025-12-12 23:41:52,65.05,0,0
2025-12-12 23:42:52,64.99,0,0
2025-12-12 23:43:52,65.02,0,0
2025-12-12 23:44:52,64.93,0,0
2025-12-12 23:45:52,64.89,0,0
2025-12-12 23:46:52,64.83,0,0
2025-12-12 23:47:52,64.84,0,0
2025-12-12 23:48:52,64.84,0,0
2025-12-12 23:49:52,64.85,0,0
2025-12-12 23:50:52,64.81,0,0
2025-12-12 23:51:52,64.8,0,0
2025-12-12 23:52:52,64.85,0,0
2025-12-12 23:53:52,64.75,0,0
2025-12-12 23:54:52,64.75,0,0
2025-12-12 23:55:52,64.79,0,0
2025-12-12 23:56:52,64.72,0,0
2025-12-12 23:57:52,64.62,0,0
2025-12-12 23:58:52,64.55,0,0
2025-12-12 23:59:52,64.56,0,0
2025-12-13 00:00:52,64.57,0,0
2025-12-13 00:01:52,64.61,0,0
2025-12-13 00:02:52,64.53,0,0
2025-12-13 00:03:52,64.51,0,0
2025-12-13 00:04:52,64.49,0,0
2025-12-13 00:05:52,64.42,0,0
2025-12-13 00:06:52,64.37,0,0
2025-12-13 00:07:52,64.3,0,0
2025-12-13 00:08:52,64.3,0,0
2025-12-13 00:09:52,64.33,0,0
2025-12-13 00:10:52,64.26,0,0
2025-12-13 00:11:52,64.25,0,0
2025-12-13 00:12:52,64.25,0,0
2025-12-13 00:13:52,64.23,0,0
2025-12-13 00:14:52,64.15,0,0
2025-12-13 00:15:52,64.14,0,0
2025-12-13 00:16:52,64.08,0,0
2025-12-13 00:17:52,64.02,0,0
2025-12-13 00:18:52,63.99,0,0
2025-12-13 00:19:52,63.92,0,0
2025-12-13 00:20:52,63.95,0,0
2025-12-13 00:21:52,63.98,0,0
2025-12-13 00:22:52,63.89,0,0
2025-12-13 00:23:52,63.86,0,0
2025-12-13 00:24:52,63.79,0,0
2025-12-13 00:25:52,63.74,0,0
2025-12-13 00:26:52,63.69,0,0
2025-12-13 00:27:52,63.6,0,0
2025-12-13 00:28:52,63.52,0,0
2025-12-13 00:29:52,63.42,0,0
2025-12-13 00:30:52,63.37,0,0
2025-12-13 00:31:52,63.31,0,0
2025-12-13 00:32:52,63.22,0,0
2025-12-13 00:33:52,63.24,0,0
2025-12-13 00:34:52,63.2,0,0
2025-12-13 00:35:52,63.13,0,0
2025-12-13 00:36:52,63.16,0,0
2025-12-13 00:37:52,63.1,0,0
2025-12-13 00:38:52,63.06,0,0
2025-12-13 00:39:52,62.99,0,0
2025-12-13 00:40:52,63.0,0,0
2025-12-13 00:41:52,62.92,0,0
2025-12-13 00:42:52,62.83,0,0
2025-12-13 00:43:52,62.77,0,0
2025-12-13 00:44:52,62.72,0,0
2025-12-13 00:45:52,62.73,0,0
2025-12-13 00:46:52,62.72,0,0
2025-12-13 00:47:52,62.66,0,0
2025-12-13 00:48:52,62.64,0,0
2025-12-13 00:49:52,62.65,0,0
2025-12-13 00:50:52,62.59,0,0
2025-12-13 00:51:52,62.51,0,0
2025-12-13 00:52:52,62.48,0,0
2025-12-13 00:53:52,62.45,0,0
2025-12-13 00:54:52,62.45,0,0
2025-12-13 00:55:52,62.37,0,0
2025-12-13 00:56:52,62.41,0,0
2025-12-13 00:57:52,62.45,0,0
2025-12-13 00:58:52,62.46,0,0
2025-12-13 00:59:52,62.51,0,0
2025-12-13 01:00:52,62.53,0,0
2025-12-13 01:01:52,62.48,0,0
2025-12-13 01:02:52,62.39,0,0
2025-12-13 01:03:52,62.35,0,0
2025-12-13 01:04:52,62.35,0,0
2025-12-13 01:05:52,62.27,0,0
2025-12-13 01:06:52,62.2,0,0
2025-12-13 01:07:52,62.14,0,0
2025-12-13 01:08:52,62.09,0,0
2025-12-13 01:09:52,62.08,0,0
2025-12-13 01:10:52,62.0,0,0
2025-12-13 01:11:52,61.96,0,0
2025-12-13 01:12:52,61.94,0,0
2025-12-13 01:13:52,61.94,0,0
2025-12-13 01:14:52,61.88,0,0
2025-12-13 01:15:52,61.85,0,0
2025-12-13 01:16:52,61.81,0,0
2025-12-13 01:17:52,61.81,0,0
2025-12-13 01:18:52,61.74,0,0
2025-12-13 01:19:52,61.67,0,0
2025-12-13 01:20:52,61.66,0,0
2025-12-13 01:21:52,61.66,0,0
2025-12-13 01:22:52,61.66,0,0
2025-12-13 01:23:52,61.62,0,0
2025-12-13 01:24:52,61.53,0,0
2025-12-13 01:25:52,61.53,0,0
2025-12-13 01:26:52,61.54,0,0
2025-12-13 01:27:52,61.58,0,0
2025-12-13 01:28:52,61.56,0,0
2025-12-13 01:29:52,61.54,0,0
2025-12-13 01:30:52,61.45,0,0
2025-12-13 01:31:52,61.44,0,0
2025-12-13 01:32:52,61.37,0,0
2025-12-13 01:33:52,61.37,0,0
2025-12-13 01:34:52,61.37,0,0
2025-12-13 01:35:52,61.33,0,0
2025-12-13 01:36:52,61.35,0,0
2025-12-13 01:37:52,61.36,0,0
2025-12-13 01:38:52,61.41,0,0
2025-12-13 01:39:52,61.43,0,0
2025-12-13 01:40:52,61.36,0,0
2025-12-13 01:41:52,61.4,0,0
2025-12-13 01:42:52,61.4,0,0
2025-12-13 01:43:52,61.43,0,0
2025-12-13 01:44:52,61.35,0,0
2025-12-13 01:45:52,61.3,0,0
2025-12-13 01:46:52,61.25,0,0
2025-12-13 01:47:52,61.23,0,0
2025-12-13 01:48:52,61.15,0,0
2025-12-13 01:49:52,61.09,0,0
2025-12-13 01:50:52,61.12,0,0
2025-12-13 01:51:52,61.06,0,0
2025-12-13 01:52:52,61.03,0,0
2025-12-13 01:53:52,61.07,0,0
2025-12-13 01:54:52,61.11,0,0
2025-12-13 01:55:52,61.13,0,0
2025-12-13 01:56:52,61.14,0,0
2025-12-13 01:57:52,61.17,0,0
2025-12-13 01:58:52,61.21,0,0
2025-12-13 01:59:52,61.17,0,0
2025-12-13 02:00:52,61.12,0,0
2025-12-13 02:01:52,61.13,0,0
2025-12-13 02:02:52,61.09,0,0
2025-12-13 02:03:52,61.02,0,0
2025-12-13 02:04:52,61.02,0,0
2025-12-13 02:05:52,60.98,0,0
2025-12-13 02:06:52,60.96,0,0
2025-12-13 02:07:52,60.97,0,0
2025-12-13 02:08:52,60.89,0,0
2025-12-13 02:09:52,60.88,0,0
2025-12-13 02:10:52,60.89,0,0
2025-12-13 02:11:52,60.91,0,0
2025-12-13 02:12:52,60.89,0,0
2025-12-13 02:13:52,60.84,0,0
2025-12-13 02:14:52,60.84,0,0
2025-12-13 02:15:52,60.84,0,0
2025-12-13 02:16:52,60.79,0,0
2025-12-13 02:17:52,60.78,0,0
2025-12-13 02:18:52,60.79,0,0
2025-12-13 02:19:52,60.73,0,0
2025-12-13 02:20:52,60.77,0,0
2025-12-13 02:21:52,60.7,0,0
2025-12-13 02:22:52,60.67,0,0
2025-12-13 02:23:52,60.69,0,0
2025-12-13 02:24:52,60.68,0,0
2025-12-13 02:25:52,60.69,0,0
2025-12-13 02:26:52,60.64,0,0
2025-12-13 02:27:52,60.58,0,0
2025-12-13 02:28:52,60.57,0,0
2025-12-13 02:29:52,60.59,0,0
2025-12-13 02:30:52,60.56,0,0
2025-12-13 02:31:52,60.49,0,0
2025-12-13 02:32:52,60.45,0,0
2025-12-13 02:33:52,60.37,0,0
2025-12-13 02:34:52,60.32,0,0
2025-12-13 02:35:52,60.26,0,0
2025-12-13 02:36:52,60.19,0,0
2025-12-13 02:37:52,60.15,0,0
2025-12-13 02:38:52,60.09,0,0
2025-12-13 02:39:52,60.13,0,0
2025-12-13 02:40:52,60.11,0,0
2025-12-13 02:41:52,60.07,0,0
2025-12-13 02:42:52,60.05,0,0
2025-12-13 02:43:52,60.06,0,0
2025-12-13 02:44:52,60.04,0,0
2025-12-13 02:45:52,60.01,0,0
2025-12-13 02:46:52,59.97,0,0
2025-12-13 02:47:52,59.98,0,0
2025-12-13 02:48:52,59.97,0,0
2025-12-13 02:49:52,59.89,0,0
2025-12-13 02:50:52,59.88,0,0
2025-12-13 02:51:52,59.92,0,0
2025-12-13 02:52:52,59.84,0,0
2025-12-13 02:53:52,59.87,0,0
2025-12-13 02:54:52,59.81,0,0
2025-12-13 02:55:52,59.84,0,0
2025-12-13 02:56:52,59.83,0,0
2025-12-13 02:57:52,59.8,0,0
2025-12-13 02:58:52,59.72,0,0
2025-12-13 02:59:52,59.64,0,0
2025-12-13 03:00:52,59.59,0,0
2025-12-13 03:01:52,59.55,0,0
2025-12-13 03:02:52,59.46,0,0
2025-12-13 03:03:52,59.44,0,0
2025-12-13 03:04:52,59.36,0,0
2025-12-13 03:05:52,59.3,0,0
2025-12-13 03:06:52,59.35,0,0
2025-12-13 03:07:52,59.29,0,0
2025-12-13 03:08:52,59.28,0,0
2025-12-13 03:09:52,59.22,0,0
2025-12-13 03:10:52,59.27,0,0
2025-12-13 03:11:52,59.29,0,0
2025-12-13 03:12:52,59.21,0,0
2025-12-13 03:13:52,59.2,0,0
2025-12-13 03:14:52,59.22,0,0
2025-12-13 03:15:52,59.16,0,0
2025-12-13 03:16:52,59.11,0,0
2025-12-13 03:17:52,59.11,0,0
2025-12-13 03:18:52,59.06,0,0
2025-12-13 03:19:52,59.01,0,0
2025-12-13 03:20:52,59.04,0,0
2025-12-13 03:21:52,59.03,0,0
2025-12-13 03:22:52,59.05,0,0
2025-12-13 03:23:52,59.0,0,0
2025-12-13 03:24:52,59.01,0,0
2025-12-13 03:25:52,59.01,0,0
2025-12-13 03:26:52,59.06,0,0
2025-12-13 03:27:52,59.07,0,0
2025-12-13 03:28:52,58.98,0,0
2025-12-13 03:29:52,58.9,0,0
2025-12-13 03:30:52,58.94,0,0
2025-12-13 03:31:52,58.91,0,0
2025-12-13 03:32:52,58.86,0,0
2025-12-13 03:33:52,58.82,0,0
2025-12-13 03:34:52,58.79,0,0
2025-12-13 03:35:52,58.81,0,0
2025-12-13 03:36:52,58.73,0,0
2025-12-13 03:37:52,58.7,0,0
2025-12-13 03:38:52,58.74,0,0
2025-12-13 03:39:52,58.66,0,0
2025-12-13 03:40:52,58.66,0,0
2025-12-13 03:41:52,58.63,0,0
2025-12-13 03:42:52,58.67,0,0
2025-12-13 03:43:52,58.61,0,0
2025-12-13 03:44:52,58.54,0,0
2025-12-13 03:45:52,58.52,0,0
2025-12-13 03:46:52,58.51,0,0
2025-12-13 03:47:52,58.49,0,0
2025-12-13 03:48:52,58.43,0,0
2025-12-13 03:49:52,58.41,0,0
2025-12-13 03:50:52,58.41,0,0
2025-12-13 03:51:52,58.37,0,0
2025-12-13 03:52:52,58.33,0,0
2025-12-13 03:53:52,58.28,0,0
2025-12-13 03:54:52,58.27,0,0
2025-12-13 03:55:52,58.22,0,0
2025-12-13 03:56:52,58.27,0,0
2025-12-13 03:57:52,58.25,0,0
2025-12-13 03:58:52,58.24,0,0
2025-12-13 03:59:52,58.26,0,0
2025-12-13 04:00:52,58.24,0,0
2025-12-13 04:01:52,58.24,0,0
2025-12-13 04:02:52,58.27,0,0
2025-12-13 04:03:52,58.31,0,0
2025-12-13 04:04:52,58.23,0,0
2025-12-13 04:05:52,58.17,0,0
2025-12-13 04:06:52,58.18,0,0
2025-12-13 04:07:52,58.21,0,0
2025-12-13 04:08:52,58.15,0,0
2025-12-13 04:09:52,58.08,0,0
2025-12-13 04:10:52,58.12,0,0
2025-12-13 04:11:52,58.05,0,0
2025-12-13 04:12:52,58.09,0,0
2025-12-13 04:13:52,57.99,0,0
2025-12-13 04:14:52,57.91,0,0
2025-12-13 04:15:52,57.85,0,0
2025-12-13 04:16:52,57.82,0,0
2025-12-13 04:17:52,57.73,0,0
2025-12-13 04:18:52,57.74,0,0
2025-12-13 04:19:52,57.71,0,0
2025-12-13 04:20:52,57.62,0,0
2025-12-13 04:21:52,57.67,0,0
2025-12-13 04:22:52,57.59,0,0
2025-12-13 04:23:52,57.52,0,0
2025-12-13 04:24:52,57.44,0,0
2025-12-13 04:25:52,57.41,0,0
2025-12-13 04:26:52,57.45,0,0
2025-12-13 04:27:52,57.36,0,0
2025-12-13 04:28:52,57.36,0,0
2025-12-13 04:29:52,57.29,0,0
2025-12-13 04:30:52,57.22,0,0
2025-12-13 04:31:52,57.16,0,0
2025-12-13 04:32:52,57.07,0,0
2025-12-13 04:33:52,57.02,0,0
2025-12-13 04:34:52,57.04,0,0
2025-12-13 04:35:52,56.94,0,0
2025-12-13 04:36:52,56.86,0,0
2025-12-13 04:37:52,56.9,0,0
2025-12-13 04:38:52,56.82,0,0
2025-12-13 04:39:52,56.84,0,0
2025-12-13 04:40:52,56.83,0,0
2025-12-13 04:41:52,56.73,0,0
2025-12-13 04:42:52,56.75,0,0
2025-12-13 04:43:52,56.79,0,0
2025-12-13 04:44:52,56.82,0,0
2025-12-13 04:45:52,56.8,0,0
2025-12-13 04:46:52,56.73,0,0
2025-12-13 04:47:52,56.75,0,0
2025-12-13 04:48:52,56.68,0,0
2025-12-13 04:49:52,56.67,0,0
2025-12-13 04:50:52,56.67,0,0
2025-12-13 04:51:52,56.71,0,0
2025-12-13 04:52:52,56.69,0,0
2025-12-13 04:53:52,56.61,0,0
2025-12-13 04:54:52,56.56,0,0
2025-12-13 04:55:52,56.55,0,0
2025-12-13 04:56:52,56.56,0,0
2025-12-13 04:57:52,56.51,0,0
2025-12-13 04:58:52,56.45,0,0
2025-12-13 04:59:52,56.48,0,0
2025-12-13 05:00:52,56.39,0,0
2025-12-13 05:01:52,56.4,0,0
2025-12-13 05:02:52,56.37,0,0
2025-12-13 05:03:52,56.3,0,0
2025-12-13 05:04:52,56.32,0,0
2025-12-13 05:05:52,56.33,0,0
2025-12-13 05:06:52,56.3,0,0
2025-12-13 05:07:52,56.31,0,0
2025-12-13 05:08:52,56.25,0,0
2025-12-13 05:09:52,56.2,0,0
2025-12-13 05:10:52,56.13,0,0
2025-12-13 05:11:52,56.08,0,0
2025-12-13 05:12:52,56.12,0,0
2025-12-13 05:13:52,56.14,0,0
2025-12-13 05:14:52,56.05,0,0
2025-12-13 05:15:52,56.09,0,0
2025-12-13 05:16:52,56.07,0,0
2025-12-13 05:17:52,56.12,0,0
2025-12-13 05:18:52,56.14,0,0
2025-12-13 05:19:52,56.06,0,0
2025-12-13 05:20:52,56.06,0,0
2025-12-13 05:21:52,55.97,0,0
2025-12-13 05:22:52,55.93,0,0
2025-12-13 05:23:52,55.91,0,0
2025-12-13 05:24:52,55.88,0,0
2025-12-13 05:25:52,55.85,0,0
2025-12-13 05:26:52,55.76,0,0
2025-12-13 05:27:52,55.69,0,0
2025-12-13 05:28:52,55.67,0,0
2025-12-13 05:29:52,55.69,0,0
2025-12-13 05:30:52,55.65,0,0
2025-12-13 05:31:52,55.56,0,0
2025-12-13 05:32:52,55.54,0,0
2025-12-13 05:33:52,55.45,0,0
2025-12-13 05:34:52,55.39,0,0
2025-12-13 05:35:52,55.34,0,0
2025-12-13 05:36:52,55.31,0,0
2025-12-13 05:37:52,55.23,0,0
2025-12-13 05:38:52,55.21,0,0
2025-12-13 05:39:52,55.25,0,0
2025-12-13 05:40:52,55.22,0,0
2025-12-13 05:41:52,55.13,0,0
2025-12-13 05:42:52,55.12,0,0
2025-12-13 05:43:52,55.15,0,0
2025-12-13 05:44:52,55.17,0,0
2025-12-13 05:45:52,55.21,0,0
2025-12-13 05:46:52,55.25,0,0
2025-12-13 05:47:52,55.27,0,0
2025-12-13 05:48:52,55.28,0,0
2025-12-13 05:49:52,55.26,0,0
2025-12-13 05:50:52,55.28,0,0
2025-12-13 05:51:52,55.23,0,0
2025-12-13 05:52:52,55.26,0,0
2025-12-13 05:53:52,55.18,0,0
2025-12-13 05:54:52,55.12,0,0
2025-12-13 05:55:52,55.11,0,0
2025-12-13 05:56:52,55.04,0,0
2025-12-13 05:57:52,55.06,0,0
2025-12-13 05:58:52,55.04,0,0
2025-12-13 05:59:52,55.0,0,0
2025-12-13 06:00:52,54.97,0,0
2025-12-13 06:01:52,54.96,0,0
2025-12-13 06:02:52,54.96,0,0
2025-12-13 06:03:52,54.87,0,0
2025-12-13 06:04:52,54.92,0,0
2025-12-13 06:05:52,54.93,0,0
2025-12-13 06:06:52,54.88,0,0
2025-12-13 06:07:52,54.88,0,0
2025-12-13 06:08:52,54.89,0,0
2025-12-13 06:09:52,54.9,0,0
2025-12-13 06:10:52,54.9,0,0
2025-12-13 06:11:52,54.86,0,0
2025-12-13 06:12:52,54.82,0,0
2025-12-13 06:13:52,54.79,0,0
2025-12-13 06:14:52,54.82,0,0
2025-12-13 06:15:52,54.75,0,0
2025-12-13 06:16:52,54.71,0,0
2025-12-13 06:17:52,54.72,0,0
2025-12-13 06:18:52,54.7,0,0
2025-12-13 06:19:52,54.61,0,0
2025-12-13 06:20:52,54.55,0,0
2025-12-13 06:21:52,54.59,0,0
2025-12-13 06:22:52,54.52,0,0
2025-12-13 06:23:52,54.5,0,0
2025-12-13 06:24:52,54.45,0,0
2025-12-13 06:25:52,54.4,0,0
2025-12-13 06:26:52,54.33,0,0
2025-12-13 06:27:52,54.28,0,0
2025-12-13 06:28:52,54.25,0,0
2025-12-13 06:29:52,54.28,0,0
2025-12-13 06:30:52,54.24,0,0
2025-12-13 06:31:52,54.18,0,0
2025-12-13 06:32:52,54.2,0,0
2025-12-13 06:33:52,54.17,0,0
2025-12-13 06:34:52,54.18,0,0
2025-12-13 06:35:52,54.22,0,0
2025-12-13 06:36:52,54.25,0,0
2025-12-13 06:37:52,54.2,0,0
2025-12-13 06:38:52,54.24,0,0
2025-12-13 06:39:52,54.18,0,0
2025-12-13 06:40:52,54.12,0,0
2025-12-13 06:41:52,54.06,0,0
2025-12-13 06:42:52,54.03,0,0
2025-12-13 06:43:52,54.03,0,0
2025-12-13 06:44:52,54.02,0,0
2025-12-13 06:45:52,53.94,0,0
2025-12-13 06:46:52,53.91,0,0
2025-12-13 06:47:52,53.87,0,0
2025-12-13 06:48:52,53.83,0,0
2025-12-13 06:49:52,53.78,0,0
2025-12-13 06:50:52,53.78,0,0
2025-12-13 06:51:52,53.77,0,0
2025-12-13 06:52:52,53.81,0,0
2025-12-13 06:53:52,53.82,0,0
2025-12-13 06:54:52,53.84,0,0
2025-12-13 06:55:52,53.75,0,0
2025-12-13 06:56:52,53.66,0,0
2025-12-13 06:57:52,53.6,0,0
2025-12-13 06:58:52,53.53,0,0
2025-12-13 06:59:52,53.48,0,0
2025-12-13 07:00:52,53.44,0,0
2025-12-13 07:01:52,53.41,0,0
2025-12-13 07:02:52,53.42,0,0
2025-12-13 07:03:52,53.37,0,0
2025-12-13 07:04:52,53.33,0,0
2025-12-13 07:05:52,53.29,0,0
2025-12-13 07:06:52,53.22,0,0
2025-12-13 07:07:52,53.15,0,0
2025-12-13 07:08:52,53.11,0,0
2025-12-13 07:09:52,53.04,0,0
2025-12-13 07:10:52,53.08,0,0
2025-12-13 07:11:52,53.08,0,0
2025-12-13 07:12:52,53.01,0,0
